Query_ID	Doc_ID	Rank	Score
34	1061	200	1.0
35	1115	1	2.0
35	296	2	1.5
35	529	3	1.5
35	171	4	1.5
35	1156	5	1.5
35	170	6	1.5
35	1077	7	1.5
35	1290	8	1.5
35	132	9	1.5
35	604	10	1.5
35	712	11	1.0
35	541	12	1.0
35	187	13	1.0
35	435	14	1.0
35	1143	15	1.0
35	1314	16	1.0
35	862	17	1.0
35	49	18	1.0
35	54	19	1.0
35	603	20	1.0
35	1226	21	1.0
35	1153	22	1.0
35	352	23	1.0
35	1327	24	1.0
35	1374	25	1.0
35	810	26	1.0
35	224	27	1.0
35	145	28	1.0
35	691	29	1.0
35	1266	30	1.0
35	720	31	1.0
35	291	32	1.0
35	1094	33	1.0
35	1284	34	1.0
35	574	35	1.0
35	688	36	1.0
35	622	37	1.0
35	175	38	1.0
35	387	39	1.0
35	1344	40	1.0
35	270	41	1.0
35	1391	42	1.0
35	1322	43	1.0
35	1386	44	1.0
35	819	45	1.0
35	1381	46	1.0
35	64	47	1.0
35	200	48	1.0
35	1312	49	1.0
35	584	50	1.0
35	654	51	1.0
35	395	52	1.0
35	586	53	1.0
35	526	54	1.0
35	805	55	1.0
35	664	56	1.0
35	665	57	1.0
35	1203	58	1.0
35	280	59	1.0
35	319	60	1.0
35	635	61	1.0
35	252	62	1.0
35	339	63	1.0
35	1280	64	1.0
35	1066	65	1.0
35	246	66	1.0
35	646	67	1.0
35	746	68	1.0
35	383	69	1.0
35	807	70	1.0
35	768	71	1.0
35	781	72	1.0
35	1221	73	1.0
35	116	74	1.0
35	233	75	0.5
35	893	76	0.5
35	992	77	0.5
35	894	78	0.5
35	1154	79	0.5
35	580	80	0.5
35	298	81	0.5
35	1128	82	0.5
35	1371	83	0.5
35	269	84	0.5
35	490	85	0.5
35	1353	86	0.5
35	705	87	0.5
35	411	88	0.5
35	1392	89	0.5
35	428	90	0.5
35	645	91	0.5
35	1113	92	0.5
35	806	93	0.5
35	410	94	0.5
35	1187	95	0.5
35	1332	96	0.5
35	28	97	0.5
35	94	98	0.5
35	602	99	0.5
35	420	100	0.5
35	1096	101	0.5
35	1204	102	0.5
35	346	103	0.5
35	1400	104	0.5
35	979	105	0.5
35	1376	106	0.5
35	1313	107	0.5
35	1161	108	0.5
35	1372	109	0.5
35	165	110	0.5
35	412	111	0.5
35	86	112	0.5
35	322	113	0.5
35	1171	114	0.5
35	764	115	0.5
35	1238	116	0.5
35	254	117	0.5
35	680	118	0.5
35	1223	119	0.5
35	715	120	0.5
35	323	121	0.5
35	934	122	0.5
35	122	123	0.5
35	240	124	0.5
35	242	125	0.5
35	978	126	0.5
35	1164	127	0.5
35	597	128	0.5
35	1324	129	0.5
35	860	130	0.5
35	185	131	0.5
35	347	132	0.5
35	700	133	0.5
35	136	134	0.5
35	1152	135	0.5
35	930	136	0.5
35	144	137	0.5
35	569	138	0.5
35	393	139	0.5
35	525	140	0.5
35	208	141	0.5
35	601	142	0.5
35	375	143	0.5
35	157	144	0.5
35	401	145	0.5
35	1356	146	0.5
35	583	147	0.5
35	195	148	0.5
35	512	149	0.5
35	35	150	0.5
35	1295	151	0.5
35	389	152	0.5
35	325	153	0.5
35	588	154	0.5
35	351	155	0.5
35	90	156	0.5
35	561	157	0.5
35	947	158	0.5
35	682	159	0.5
35	1228	160	0.5
35	363	161	0.5
35	290	162	0.5
35	250	163	0.5
35	524	164	0.5
35	1319	165	0.5
35	501	166	0.5
35	548	167	0.5
35	1041	168	0.5
35	989	169	0.5
35	344	170	0.5
35	1330	171	0.5
35	1268	172	0.5
35	1197	173	0.5
35	138	174	0.5
35	182	175	0.5
35	308	176	0.5
35	534	177	0.5
35	422	178	0.5
35	294	179	0.5
35	345	180	0.5
35	600	181	0.5
35	986	182	0.5
35	1209	183	0.5
35	1230	184	0.5
35	1076	185	0.5
35	239	186	0.5
35	55	187	0.5
35	881	188	0.5
35	59	189	0.5
35	1366	190	0.5
35	1394	191	0.5
35	959	192	0.5
35	999	193	0.5
35	392	194	0.5
35	333	195	0.5
35	1184	196	0.5
35	479	197	0.5
35	571	198	0.5
35	478	199	0.5
35	218	200	0.5
36	269	1	3.5
36	5	2	3.0
36	789	3	3.0
36	22	4	2.5
36	560	5	2.5
36	352	6	2.5
36	1159	7	2.5
36	692	8	2.5
36	584	9	2.5
36	1258	10	2.5
36	635	11	2.5
36	1307	12	2.5
36	696	13	2.5
36	693	14	2.5
36	23	15	2.5
36	564	16	2.5
36	1300	17	2.0
36	972	18	2.0
36	1107	19	2.0
36	435	20	2.0
36	1204	21	2.0
36	970	22	2.0
36	511	23	2.0
36	325	24	2.0
36	561	25	2.0
36	520	26	2.0
36	1349	27	2.0
36	962	28	2.0
36	755	29	2.0
36	555	30	2.0
36	340	31	2.0
36	1065	32	2.0
36	695	33	2.0
36	1208	34	2.0
36	1284	35	2.0
36	539	36	2.0
36	480	37	2.0
36	1213	38	2.0
36	988	39	2.0
36	1205	40	2.0
36	980	41	2.0
36	694	42	2.0
36	1191	43	2.0
36	1367	44	2.0
36	655	45	2.0
36	173	46	2.0
36	295	47	2.0
36	784	48	2.0
36	946	49	2.0
36	1106	50	2.0
36	521	51	2.0
36	522	52	2.0
36	1338	53	2.0
36	260	54	2.0
36	509	55	2.0
36	319	56	2.0
36	689	57	2.0
36	303	58	2.0
36	662	59	2.0
36	546	60	2.0
36	646	61	2.0
36	983	62	2.0
36	1276	63	2.0
36	651	64	2.0
36	382	65	2.0
36	98	66	2.0
36	759	67	2.0
36	992	68	1.5
36	994	69	1.5
36	28	70	1.5
36	1082	71	1.5
36	1168	72	1.5
36	240	73	1.5
36	644	74	1.5
36	1393	75	1.5
36	634	76	1.5
36	74	77	1.5
36	1268	78	1.5
36	197	79	1.5
36	294	80	1.5
36	300	81	1.5
36	311	82	1.5
36	571	83	1.5
36	751	84	1.5
36	670	85	1.5
36	305	86	1.5
36	96	87	1.5
36	1094	88	1.5
36	169	89	1.5
36	713	90	1.5
36	685	91	1.5
36	378	92	1.5
36	387	93	1.5
36	779	94	1.5
36	37	95	1.5
36	798	96	1.5
36	270	97	1.5
36	1237	98	1.5
36	636	99	1.5
36	153	100	1.5
36	238	101	1.5
36	1381	102	1.5
36	409	103	1.5
36	61	104	1.5
36	481	105	1.5
36	81	106	1.5
36	754	107	1.5
36	971	108	1.5
36	135	109	1.5
36	1289	110	1.5
36	408	111	1.5
36	664	112	1.5
36	205	113	1.5
36	82	114	1.5
36	1321	115	1.5
36	773	116	1.5
36	683	117	1.5
36	21	118	1.5
36	499	119	1.5
36	1263	120	1.5
36	944	121	1.5
36	1139	122	1.5
36	1287	123	1.5
36	800	124	1.5
36	1064	125	1.5
36	528	126	1.5
36	1142	127	1.5
36	385	128	1.5
36	339	129	1.5
36	246	130	1.5
36	623	131	1.5
36	1281	132	1.5
36	628	133	1.5
36	1252	134	1.5
36	1147	135	1.5
36	1115	136	1.5
36	783	137	1.5
36	1192	138	1.5
36	448	139	1.5
36	119	140	1.5
36	566	141	1.5
36	771	142	1.5
36	128	143	1.5
36	66	144	1.5
36	326	145	1.5
36	383	146	1.5
36	797	147	1.5
36	1256	148	1.5
36	309	149	1.5
36	893	150	1.0
36	1078	151	1.0
36	1154	152	1.0
36	1163	153	1.0
36	139	154	1.0
36	207	155	1.0
36	133	156	1.0
36	346	157	1.0
36	296	158	1.0
36	1313	159	1.0
36	1161	160	1.0
36	438	161	1.0
36	786	162	1.0
36	254	163	1.0
36	1134	164	1.0
36	370	165	1.0
36	529	166	1.0
36	690	167	1.0
36	1164	168	1.0
36	860	169	1.0
36	669	170	1.0
36	101	171	1.0
36	219	172	1.0
36	525	173	1.0
36	891	174	1.0
36	354	175	1.0
36	1178	176	1.0
36	431	177	1.0
36	717	178	1.0
36	389	179	1.0
36	57	180	1.0
36	54	181	1.0
36	848	182	1.0
36	1073	183	1.0
36	777	184	1.0
36	947	185	1.0
36	419	186	1.0
36	1226	187	1.0
36	508	188	1.0
36	1110	189	1.0
36	524	190	1.0
36	120	191	1.0
36	877	192	1.0
36	293	193	1.0
36	989	194	1.0
36	331	195	1.0
36	793	196	1.0
36	495	197	1.0
36	308	198	1.0
36	770	199	1.0
36	1348	200	1.0
37	232	1	2.0
37	1382	2	1.5
37	1133	3	1.5
37	1092	4	1.0
37	1113	5	1.0
37	979	6	1.0
37	370	7	1.0
37	122	8	1.0
37	242	9	1.0
37	431	10	1.0
37	1088	11	1.0
37	57	12	1.0
37	1315	13	1.0
37	54	14	1.0
37	250	15	1.0
37	248	16	1.0
37	487	17	1.0
37	677	18	1.0
37	311	19	1.0
37	315	20	1.0
37	159	21	1.0
37	605	22	1.0
37	215	23	1.0
37	314	24	1.0
37	691	25	1.0
37	336	26	1.0
37	574	27	1.0
37	62	28	1.0
37	1077	29	1.0
37	1386	30	1.0
37	179	31	1.0
37	758	32	1.0
37	409	33	1.0
37	416	34	1.0
37	173	35	1.0
37	282	36	1.0
37	1124	37	1.0
37	189	38	1.0
37	519	39	1.0
37	186	40	1.0
37	121	41	1.0
37	924	42	1.0
37	174	43	1.0
37	188	44	1.0
37	1261	45	1.0
37	923	46	1.0
37	249	47	1.0
37	432	48	1.0
37	461	49	1.0
37	938	50	1.0
37	676	51	1.0
37	176	52	1.0
37	1075	53	1.0
37	233	54	0.5
37	843	55	0.5
37	220	56	0.5
37	985	57	0.5
37	831	58	0.5
37	1392	59	0.5
37	410	60	0.5
37	435	61	0.5
37	1332	62	0.5
37	281	63	0.5
37	1082	64	0.5
37	296	65	0.5
37	936	66	0.5
37	412	67	0.5
37	984	68	0.5
37	1171	69	0.5
37	124	70	0.5
37	928	71	0.5
37	934	72	0.5
37	503	73	0.5
37	240	74	0.5
37	652	75	0.5
37	276	76	0.5
37	597	77	0.5
37	888	78	0.5
37	484	79	0.5
37	1339	80	0.5
37	891	81	0.5
37	354	82	0.5
37	674	83	0.5
37	883	84	0.5
37	277	85	0.5
37	97	86	0.5
37	997	87	0.5
37	583	88	0.5
37	195	89	0.5
37	1272	90	0.5
37	264	91	0.5
37	1123	92	0.5
37	855	93	0.5
37	388	94	0.5
37	1054	95	0.5
37	1073	96	0.5
37	777	97	0.5
37	875	98	0.5
37	1262	99	0.5
37	482	100	0.5
37	874	101	0.5
37	1033	102	0.5
37	842	103	0.5
37	964	104	0.5
37	495	105	0.5
37	1326	106	0.5
37	599	107	0.5
37	197	108	0.5
37	945	109	0.5
37	534	110	0.5
37	849	111	0.5
37	221	112	0.5
37	313	113	0.5
37	1125	114	0.5
37	164	115	0.5
37	755	116	0.5
37	397	117	0.5
37	13	118	0.5
37	986	119	0.5
37	302	120	0.5
37	1076	121	0.5
37	765	122	0.5
37	660	123	0.5
37	55	124	0.5
37	184	125	0.5
37	59	126	0.5
37	1366	127	0.5
37	555	128	0.5
37	454	129	0.5
37	491	130	0.5
37	999	131	0.5
37	1182	132	0.5
37	191	133	0.5
37	748	134	0.5
37	33	135	0.5
37	560	136	0.5
37	352	137	0.5
37	1081	138	0.5
37	488	139	0.5
37	1374	140	0.5
37	1095	141	0.5
37	1079	142	0.5
37	861	143	0.5
37	470	144	0.5
37	1325	145	0.5
37	455	146	0.5
37	415	147	0.5
37	815	148	0.5
37	591	149	0.5
37	939	150	0.5
37	851	151	0.5
37	1048	152	0.5
37	421	153	0.5
37	5	154	0.5
37	312	155	0.5
37	4	156	0.5
37	790	157	0.5
37	359	158	0.5
37	1094	159	0.5
37	834	160	0.5
37	60	161	0.5
37	1049	162	0.5
37	688	163	0.5
37	1343	164	0.5
37	378	165	0.5
37	387	166	0.5
37	58	167	0.5
37	594	168	0.5
37	723	169	0.5
37	1216	170	0.5
37	535	171	0.5
37	779	172	0.5
37	37	173	0.5
37	272	174	0.5
37	52	175	0.5
37	907	176	0.5
37	364	177	0.5
37	1377	178	0.5
37	259	179	0.5
37	973	180	0.5
37	104	181	0.5
37	761	182	0.5
37	1378	183	0.5
37	1068	184	0.5
37	671	185	0.5
37	578	186	0.5
37	1062	187	0.5
37	1322	188	0.5
37	149	189	0.5
37	212	190	0.5
37	694	191	0.5
37	227	192	0.5
37	636	193	0.5
37	289	194	0.5
37	1375	195	0.5
37	950	196	0.5
37	357	197	0.5
37	998	198	0.5
37	1288	199	0.5
37	1381	200	0.5
38	1115	1	4.0
38	1082	2	3.5
38	1290	3	3.5
38	1381	4	3.5
38	604	5	3.5
38	705	6	3.0
38	1204	7	3.0
38	174	8	3.0
38	635	9	3.0
38	269	10	2.5
38	187	11	2.5
38	1113	12	2.5
38	122	13	2.5
38	1324	14	2.5
38	511	15	2.5
38	1224	16	2.5
38	56	17	2.5
38	479	18	2.5
38	966	19	2.5
38	1094	20	2.5
38	1284	21	2.5
38	1205	22	2.5
38	798	23	2.5
38	976	24	2.5
38	154	25	2.5
38	946	26	2.5
38	683	27	2.5
38	229	28	2.5
38	1287	29	2.5
38	252	30	2.5
38	563	31	2.5
38	43	32	2.5
38	288	33	2.5
38	596	34	2.5
38	371	35	2.5
38	570	36	2.5
38	8	37	2.0
38	992	38	2.0
38	434	39	2.0
38	411	40	2.0
38	1107	41	2.0
38	28	42	2.0
38	602	43	2.0
38	979	44	2.0
38	715	45	2.0
38	1164	46	2.0
38	80	47	2.0
38	603	48	2.0
38	482	49	2.0
38	293	50	2.0
38	197	51	2.0
38	294	52	2.0
38	755	53	2.0
38	1076	54	2.0
38	206	55	2.0
38	278	56	2.0
38	1093	57	2.0
38	560	58	2.0
38	782	59	2.0
38	430	60	2.0
38	1390	61	2.0
38	1327	62	2.0
38	315	63	2.0
38	1325	64	2.0
38	134	65	2.0
38	670	66	2.0
38	1253	67	2.0
38	637	68	2.0
38	691	69	2.0
38	96	70	2.0
38	1159	71	2.0
38	688	72	2.0
38	334	73	2.0
38	536	74	2.0
38	58	75	2.0
38	1077	76	2.0
38	270	77	2.0
38	1255	78	2.0
38	789	79	2.0
38	247	80	2.0
38	1367	81	2.0
38	655	82	2.0
38	1260	83	2.0
38	1312	84	2.0
38	328	85	2.0
38	19	86	2.0
38	1354	87	2.0
38	173	88	2.0
38	795	89	2.0
38	654	90	2.0
38	896	91	2.0
38	1000	92	2.0
38	280	93	2.0
38	445	94	2.0
38	1225	95	2.0
38	245	96	2.0
38	211	97	2.0
38	689	98	2.0
38	1165	99	2.0
38	858	100	2.0
38	523	101	2.0
38	809	102	2.0
38	275	103	2.0
38	531	104	2.0
38	696	105	2.0
38	1281	106	2.0
38	432	107	2.0
38	902	108	2.0
38	327	109	2.0
38	675	110	2.0
38	382	111	2.0
38	676	112	2.0
38	895	113	2.0
38	66	114	2.0
38	326	115	2.0
38	732	116	1.5
38	1154	117	1.5
38	1163	118	1.5
38	1300	119	1.5
38	207	120	1.5
38	428	121	1.5
38	435	122	1.5
38	85	123	1.5
38	1313	124	1.5
38	1372	125	1.5
38	322	126	1.5
38	1238	127	1.5
38	1152	128	1.5
38	1379	129	1.5
38	674	130	1.5
38	970	131	1.5
38	538	132	1.5
38	208	133	1.5
38	431	134	1.5
38	195	135	1.5
38	35	136	1.5
38	862	137	1.5
38	49	138	1.5
38	57	139	1.5
38	192	140	1.5
38	848	141	1.5
38	1382	142	1.5
38	561	143	1.5
38	802	144	1.5
38	682	145	1.5
38	508	146	1.5
38	1033	147	1.5
38	548	148	1.5
38	877	149	1.5
38	964	150	1.5
38	793	151	1.5
38	489	152	1.5
38	495	153	1.5
38	1330	154	1.5
38	248	155	1.5
38	182	156	1.5
38	308	157	1.5
38	300	158	1.5
38	311	159	1.5
38	555	160	1.5
38	491	161	1.5
38	333	162	1.5
38	230	163	1.5
38	1395	164	1.5
38	170	165	1.5
38	42	166	1.5
38	987	167	1.5
38	751	168	1.5
38	17	169	1.5
38	937	170	1.5
38	982	171	1.5
38	7	172	1.5
38	749	173	1.5
38	470	174	1.5
38	695	175	1.5
38	475	176	1.5
38	918	177	1.5
38	335	178	1.5
38	1121	179	1.5
38	223	180	1.5
38	466	181	1.5
38	45	182	1.5
38	145	183	1.5
38	803	184	1.5
38	359	185	1.5
38	720	186	1.5
38	255	187	1.5
38	799	188	1.5
38	169	189	1.5
38	1264	190	1.5
38	73	191	1.5
38	796	192	1.5
38	1213	193	1.5
38	1343	194	1.5
38	622	195	1.5
38	235	196	1.5
38	779	197	1.5
38	572	198	1.5
38	1387	199	1.5
38	568	200	1.5
39	1284	1	2.0
39	1154	2	1.5
39	645	3	1.5
39	529	4	1.5
39	1324	5	1.5
39	1143	6	1.5
39	1228	7	1.5
39	1076	8	1.5
39	261	9	1.5
39	629	10	1.5
39	145	11	1.5
39	1264	12	1.5
39	1205	13	1.5
39	1290	14	1.5
39	1278	15	1.5
39	1381	16	1.5
39	132	17	1.5
39	526	18	1.5
39	1185	19	1.5
39	1225	20	1.5
39	1261	21	1.5
39	604	22	1.5
39	1220	23	1.5
39	1115	24	1.5
39	8	25	1.0
39	1300	26	1.0
39	207	27	1.0
39	187	28	1.0
39	1187	29	1.0
39	94	30	1.0
39	1372	31	1.0
39	254	32	1.0
39	347	33	1.0
39	710	34	1.0
39	80	35	1.0
39	375	36	1.0
39	1356	37	1.0
39	862	38	1.0
39	49	39	1.0
39	54	40	1.0
39	603	41	1.0
39	1226	42	1.0
39	293	43	1.0
39	1268	44	1.0
39	182	45	1.0
39	1155	46	1.0
39	171	47	1.0
39	333	48	1.0
39	479	49	1.0
39	170	50	1.0
39	1093	51	1.0
39	340	52	1.0
39	6	53	1.0
39	337	54	1.0
39	315	55	1.0
39	7	56	1.0
39	1211	57	1.0
39	475	58	1.0
39	977	59	1.0
39	306	60	1.0
39	335	61	1.0
39	79	62	1.0
39	40	63	1.0
39	314	64	1.0
39	4	65	1.0
39	291	66	1.0
39	255	67	1.0
39	73	68	1.0
39	796	69	1.0
39	3	70	1.0
39	622	71	1.0
39	536	72	1.0
39	406	73	1.0
39	209	74	1.0
39	572	75	1.0
39	798	76	1.0
39	50	77	1.0
39	1322	78	1.0
39	1355	79	1.0
39	1109	80	1.0
39	819	81	1.0
39	562	82	1.0
39	328	83	1.0
39	1149	84	1.0
39	504	85	1.0
39	784	86	1.0
39	754	87	1.0
39	460	88	1.0
39	664	89	1.0
39	280	90	1.0
39	244	91	1.0
39	105	92	1.0
39	348	93	1.0
39	1254	94	1.0
39	1236	95	1.0
39	635	96	1.0
39	477	97	1.0
39	252	98	1.0
39	505	99	1.0
39	343	100	1.0
39	339	101	1.0
39	1385	102	1.0
39	1302	103	1.0
39	563	104	1.0
39	43	105	1.0
39	1364	106	1.0
39	646	107	1.0
39	180	108	1.0
39	589	109	1.0
39	461	110	1.0
39	327	111	1.0
39	382	112	1.0
39	119	113	1.0
39	326	114	1.0
39	383	115	1.0
39	1301	116	1.0
39	23	117	1.0
39	570	118	1.0
39	992	119	0.5
39	712	120	0.5
39	298	121	0.5
39	541	122	0.5
39	1128	123	0.5
39	269	124	0.5
39	490	125	0.5
39	1353	126	0.5
39	705	127	0.5
39	1241	128	0.5
39	411	129	0.5
39	428	130	0.5
39	1113	131	0.5
39	133	132	0.5
39	1107	133	0.5
39	435	134	0.5
39	1332	135	0.5
39	292	136	0.5
39	602	137	0.5
39	1096	138	0.5
39	1204	139	0.5
39	346	140	0.5
39	979	141	0.5
39	1376	142	0.5
39	1313	143	0.5
39	1161	144	0.5
39	165	145	0.5
39	86	146	0.5
39	322	147	0.5
39	1238	148	0.5
39	680	149	0.5
39	1223	150	0.5
39	323	151	0.5
39	122	152	0.5
39	240	153	0.5
39	242	154	0.5
39	978	155	0.5
39	597	156	0.5
39	860	157	0.5
39	185	158	0.5
39	53	159	0.5
39	700	160	0.5
39	136	161	0.5
39	16	162	0.5
39	1152	163	0.5
39	144	164	0.5
39	569	165	0.5
39	854	166	0.5
39	538	167	0.5
39	208	168	0.5
39	1314	169	0.5
39	157	170	0.5
39	41	171	0.5
39	195	172	0.5
39	35	173	0.5
39	1295	174	0.5
39	389	175	0.5
39	325	176	0.5
39	855	177	0.5
39	588	178	0.5
39	1382	179	0.5
39	351	180	0.5
39	90	181	0.5
39	561	182	0.5
39	947	183	0.5
39	682	184	0.5
39	363	185	0.5
39	290	186	0.5
39	524	187	0.5
39	1319	188	0.5
39	501	189	0.5
39	1041	190	0.5
39	344	191	0.5
39	342	192	0.5
39	1330	193	0.5
39	138	194	0.5
39	534	195	0.5
39	294	196	0.5
39	962	197	0.5
39	150	198	0.5
39	397	199	0.5
39	345	200	0.5
40	536	1	2.0
40	604	2	2.0
40	1143	3	1.5
40	603	4	1.5
40	1284	5	1.5
40	1205	6	1.5
40	1290	7	1.5
40	132	8	1.5
40	1115	9	1.5
40	541	10	1.0
40	187	11	1.0
40	602	12	1.0
40	1204	13	1.0
40	1238	14	1.0
40	122	15	1.0
40	529	16	1.0
40	1324	17	1.0
40	347	18	1.0
40	1152	19	1.0
40	1356	20	1.0
40	35	21	1.0
40	862	22	1.0
40	1319	23	1.0
40	138	24	1.0
40	182	25	1.0
40	294	26	1.0
40	1076	27	1.0
40	171	28	1.0
40	1394	29	1.0
40	333	30	1.0
40	1184	31	1.0
40	1395	32	1.0
40	1093	33	1.0
40	6	34	1.0
40	1390	35	1.0
40	315	36	1.0
40	1253	37	1.0
40	145	38	1.0
40	1159	39	1.0
40	1264	40	1.0
40	1213	41	1.0
40	574	42	1.0
40	622	43	1.0
40	572	44	1.0
40	37	45	1.0
40	575	46	1.0
40	1391	47	1.0
40	1278	48	1.0
40	819	49	1.0
40	976	50	1.0
40	1381	51	1.0
40	497	52	1.0
40	656	53	1.0
40	1279	54	1.0
40	328	55	1.0
40	19	56	1.0
40	1354	57	1.0
40	1318	58	1.0
40	360	59	1.0
40	280	60	1.0
40	689	61	1.0
40	1183	62	1.0
40	635	63	1.0
40	523	64	1.0
40	252	65	1.0
40	505	66	1.0
40	1220	67	1.0
40	1281	68	1.0
40	589	69	1.0
40	1274	70	1.0
40	329	71	1.0
40	26	72	1.0
40	327	73	1.0
40	544	74	1.0
40	540	75	1.0
40	371	76	1.0
40	1198	77	1.0
40	304	78	1.0
40	570	79	1.0
40	8	80	0.5
40	557	81	0.5
40	992	82	0.5
40	712	83	0.5
40	1154	84	0.5
40	1368	85	0.5
40	1158	86	0.5
40	298	87	0.5
40	1128	88	0.5
40	1300	89	0.5
40	269	90	0.5
40	207	91	0.5
40	490	92	0.5
40	1353	93	0.5
40	705	94	0.5
40	411	95	0.5
40	428	96	0.5
40	645	97	0.5
40	1113	98	0.5
40	435	99	0.5
40	1187	100	0.5
40	1332	101	0.5
40	85	102	0.5
40	1200	103	0.5
40	28	104	0.5
40	94	105	0.5
40	1096	106	0.5
40	346	107	0.5
40	1376	108	0.5
40	708	109	0.5
40	1313	110	0.5
40	1161	111	0.5
40	1372	112	0.5
40	165	113	0.5
40	86	114	0.5
40	680	115	0.5
40	1223	116	0.5
40	1285	117	0.5
40	323	118	0.5
40	240	119	0.5
40	242	120	0.5
40	597	121	0.5
40	860	122	0.5
40	185	123	0.5
40	53	124	0.5
40	700	125	0.5
40	136	126	0.5
40	1379	127	0.5
40	101	128	0.5
40	144	129	0.5
40	710	130	0.5
40	525	131	0.5
40	1309	132	0.5
40	208	133	0.5
40	80	134	0.5
40	1314	135	0.5
40	375	136	0.5
40	157	137	0.5
40	41	138	0.5
40	401	139	0.5
40	195	140	0.5
40	1272	141	0.5
40	1295	142	0.5
40	25	143	0.5
40	49	144	0.5
40	389	145	0.5
40	588	146	0.5
40	57	147	0.5
40	192	148	0.5
40	54	149	0.5
40	351	150	0.5
40	90	151	0.5
40	561	152	0.5
40	947	153	0.5
40	682	154	0.5
40	1228	155	0.5
40	363	156	0.5
40	290	157	0.5
40	1299	158	0.5
40	1226	159	0.5
40	508	160	0.5
40	524	161	0.5
40	501	162	0.5
40	293	163	0.5
40	1041	164	0.5
40	344	165	0.5
40	495	166	0.5
40	56	167	0.5
40	1330	168	0.5
40	1268	169	0.5
40	308	170	0.5
40	534	171	0.5
40	1209	172	0.5
40	1230	173	0.5
40	1153	174	0.5
40	881	175	0.5
40	975	176	0.5
40	959	177	0.5
40	479	178	0.5
40	571	179	0.5
40	218	180	0.5
40	1157	181	0.5
40	68	182	0.5
40	1156	183	0.5
40	278	184	0.5
40	170	185	0.5
40	340	186	0.5
40	686	187	0.5
40	337	188	0.5
40	987	189	0.5
40	17	190	0.5
40	352	191	0.5
40	782	192	0.5
40	937	193	0.5
40	430	194	0.5
40	1095	195	0.5
40	982	196	0.5
40	915	197	0.5
40	7	198	0.5
40	608	199	0.5
40	1072	200	0.5
41	1163	1	3.5
41	1082	2	3.5
41	482	3	3.5
41	1162	4	3.5
41	683	5	3.5
41	229	6	3.5
41	696	7	3.5
41	1113	8	3.0
41	1164	9	3.0
41	970	10	3.0
41	511	11	3.0
41	691	12	3.0
41	1094	13	3.0
41	779	14	3.0
41	1077	15	3.0
41	1290	16	3.0
41	174	17	3.0
41	635	18	3.0
41	249	19	3.0
41	432	20	3.0
41	288	21	3.0
41	783	22	3.0
41	676	23	3.0
41	434	24	2.5
41	269	25	2.5
41	715	26	2.5
41	122	27	2.5
41	1382	28	2.5
41	755	29	2.5
41	191	30	2.5
41	560	31	2.5
41	1208	32	2.5
41	688	33	2.5
41	1343	34	2.5
41	798	35	2.5
41	149	36	2.5
41	289	37	2.5
41	692	38	2.5
41	154	39	2.5
41	1312	40	2.5
41	173	41	2.5
41	946	42	2.5
41	1000	43	2.5
41	757	44	2.5
41	924	45	2.5
41	499	46	2.5
41	1165	47	2.5
41	702	48	2.5
41	246	49	2.5
41	1276	50	2.5
41	596	51	2.5
41	95	52	2.5
41	433	53	2.5
41	797	54	2.5
41	992	55	2.0
41	1078	56	2.0
41	705	57	2.0
41	994	58	2.0
41	1107	59	2.0
41	928	60	2.0
41	97	61	2.0
41	431	62	2.0
41	561	63	2.0
41	877	64	2.0
41	793	65	2.0
41	56	66	2.0
41	300	67	2.0
41	239	68	2.0
41	311	69	2.0
41	230	70	2.0
41	206	71	2.0
41	170	72	2.0
41	340	73	2.0
41	42	74	2.0
41	1081	75	2.0
41	315	76	2.0
41	470	77	2.0
41	5	78	2.0
41	790	79	2.0
41	803	80	2.0
41	966	81	2.0
41	169	82	2.0
41	713	83	2.0
41	796	84	2.0
41	1133	85	2.0
41	1387	86	2.0
41	364	87	2.0
41	727	88	2.0
41	694	89	2.0
41	256	90	2.0
41	227	91	2.0
41	1	92	2.0
41	789	93	2.0
41	409	94	2.0
41	549	95	2.0
41	200	96	2.0
41	1196	97	2.0
41	205	98	2.0
41	82	99	2.0
41	260	100	2.0
41	917	101	2.0
41	509	102	2.0
41	341	103	2.0
41	944	104	2.0
41	689	105	2.0
41	267	106	2.0
41	1139	107	2.0
41	809	108	2.0
41	740	109	2.0
41	279	110	2.0
41	731	111	2.0
41	275	112	2.0
41	394	113	2.0
41	991	114	2.0
41	563	115	2.0
41	604	116	2.0
41	693	117	2.0
41	29	118	2.0
41	1252	119	2.0
41	902	120	2.0
41	1090	121	2.0
41	204	122	2.0
41	816	123	2.0
41	759	124	2.0
41	768	125	2.0
41	564	126	2.0
41	1075	127	2.0
41	220	128	1.5
41	893	129	1.5
41	985	130	1.5
41	1092	131	1.5
41	1392	132	1.5
41	972	133	1.5
41	410	134	1.5
41	28	135	1.5
41	979	136	1.5
41	936	137	1.5
41	1171	138	1.5
41	1340	139	1.5
41	1168	140	1.5
41	690	141	1.5
41	888	142	1.5
41	1339	143	1.5
41	674	144	1.5
41	538	145	1.5
41	644	146	1.5
41	1178	147	1.5
41	717	148	1.5
41	389	149	1.5
41	57	150	1.5
41	848	151	1.5
41	1073	152	1.5
41	1262	153	1.5
41	802	154	1.5
41	874	155	1.5
41	964	156	1.5
41	1224	157	1.5
41	520	158	1.5
41	1349	159	1.5
41	197	160	1.5
41	248	161	1.5
