Query_ID	Doc_ID	Rank	Score
29	156	133	30.0
29	933	134	30.0
29	459	135	30.0
29	342	136	29.5
29	1108	137	29.5
29	174	138	29.5
29	125	139	29.5
29	1271	140	29.5
29	83	141	29.5
29	187	142	29.0
29	401	143	29.0
29	1356	144	29.0
29	658	145	29.0
29	82	146	29.0
29	991	147	29.0
29	1303	148	29.0
29	434	149	28.5
29	101	150	28.5
29	710	151	28.5
29	230	152	28.5
29	33	153	28.5
29	536	154	28.5
29	820	155	28.5
29	1381	156	28.5
29	1225	157	28.5
29	168	158	28.5
29	731	159	28.5
29	707	160	28.5
29	14	161	28.5
29	1134	162	28.0
29	1309	163	28.0
29	1224	164	28.0
29	352	165	28.0
29	315	166	28.0
29	9	167	28.0
29	205	168	28.0
29	767	169	28.0
29	734	170	28.0
29	523	171	28.0
29	1280	172	28.0
29	1066	173	28.0
29	696	174	28.0
29	288	175	28.0
29	442	176	28.0
29	257	177	27.5
29	216	178	27.5
29	80	179	27.5
29	599	180	27.5
29	308	181	27.5
29	44	182	27.5
29	1246	183	27.5
29	289	184	27.5
29	179	185	27.5
29	1235	186	27.5
29	1307	187	27.5
29	29	188	27.5
29	788	189	27.5
29	1154	190	27.0
29	1092	191	27.0
29	561	192	27.0
29	600	193	27.0
29	872	194	27.0
29	7	195	27.0
29	45	196	27.0
29	1387	197	27.0
29	1322	198	27.0
29	123	199	27.0
29	1203	200	27.0
30	798	1	12.0
30	189	2	9.5
30	420	3	8.5
30	25	4	8.5
30	1040	5	8.5
30	464	6	8.5
30	96	7	8.0
30	229	8	8.0
30	792	9	7.5
30	147	10	7.5
30	1310	11	7.5
30	600	12	7.0
30	247	13	7.0
30	1112	14	7.0
30	683	15	7.0
30	160	16	7.0
30	675	17	7.0
30	797	18	7.0
30	97	19	6.5
30	601	20	6.5
30	989	21	6.5
30	1197	22	6.5
30	294	23	6.5
30	660	24	6.5
30	230	25	6.5
30	779	26	6.5
30	193	27	6.5
30	222	28	6.5
30	146	29	6.5
30	902	30	6.5
30	678	31	6.0
30	921	32	6.0
30	1356	33	6.0
30	513	34	6.0
30	927	35	6.0
30	662	36	6.0
30	133	37	5.5
30	257	38	5.5
30	1313	39	5.5
30	122	40	5.5
30	520	41	5.5
30	993	42	5.5
30	987	43	5.5
30	1325	44	5.5
30	637	45	5.5
30	466	46	5.5
30	1205	47	5.5
30	423	48	5.5
30	225	49	5.5
30	227	50	5.5
30	173	51	5.5
30	633	52	5.5
30	456	53	5.5
30	757	54	5.5
30	1351	55	5.5
30	379	56	5.5
30	699	57	5.5
30	1259	58	5.5
30	433	59	5.5
30	1144	60	5.5
30	1210	61	5.5
30	941	62	5.5
30	1082	63	5.0
30	1059	64	5.0
30	1339	65	5.0
30	427	66	5.0
30	388	67	5.0
30	801	68	5.0
30	308	69	5.0
30	352	70	5.0
30	749	71	5.0
30	134	72	5.0
30	1333	73	5.0
30	576	74	5.0
30	272	75	5.0
30	270	76	5.0
30	494	77	5.0
30	439	78	5.0
30	1391	79	5.0
30	179	80	5.0
30	148	81	5.0
30	998	82	5.0
30	310	83	5.0
30	612	84	5.0
30	211	85	5.0
30	188	86	5.0
30	1287	87	5.0
30	1307	88	5.0
30	775	89	5.0
30	1239	90	5.0
30	794	91	5.0
30	404	92	5.0
30	1198	93	5.0
30	442	94	5.0
30	269	95	4.5
30	705	96	4.5
30	1092	97	4.5
30	1107	98	4.5
30	435	99	4.5
30	94	100	4.5
30	602	101	4.5
30	1204	102	4.5
30	979	103	4.5
30	984	104	4.5
30	1238	105	4.5
30	652	106	4.5
30	1324	107	4.5
30	625	108	4.5
30	710	109	4.5
30	375	110	4.5
30	192	111	4.5
30	197	112	4.5
30	1182	113	4.5
30	465	114	4.5
30	39	115	4.5
30	315	116	4.5
30	605	117	4.5
30	306	118	4.5
30	1273	119	4.5
30	63	120	4.5
30	217	121	4.5
30	1213	122	4.5
30	572	123	4.5
30	123	124	4.5
30	289	125	4.5
30	1381	126	4.5
30	1195	127	4.5
30	132	128	4.5
30	232	129	4.5
30	1289	130	4.5
30	665	131	4.5
30	244	132	4.5
30	917	133	4.5
30	18	134	4.5
30	514	135	4.5
30	1139	136	4.5
30	1302	137	4.5
30	696	138	4.5
30	626	139	4.5
30	432	140	4.5
30	1115	141	4.5
30	901	142	4.5
30	545	143	4.5
30	371	144	4.5
30	1334	145	4.5
30	1229	146	4.5
30	452	147	4.5
30	23	148	4.5
30	1341	149	4.5
30	1332	150	4.0
30	28	151	4.0
30	370	152	4.0
30	216	153	4.0
30	498	154	4.0
30	569	155	4.0
30	922	156	4.0
30	363	157	4.0
30	508	158	4.0
30	793	159	4.0
30	344	160	4.0
30	206	161	4.0
30	278	162	4.0
30	191	163	4.0
30	1390	164	4.0
30	305	165	4.0
30	1328	166	4.0
30	45	167	4.0
30	299	168	4.0
30	574	169	4.0
30	58	170	4.0
30	820	171	4.0
30	535	172	4.0
30	1222	173	4.0
30	697	174	4.0
30	19	175	4.0
30	282	176	4.0
30	1106	177	4.0
30	919	178	4.0
30	9	179	4.0
30	1342	180	4.0
30	205	181	4.0
30	1114	182	4.0
30	632	183	4.0
30	125	184	4.0
30	1337	185	4.0
30	27	186	4.0
30	204	187	4.0
30	382	188	4.0
30	556	189	4.0
30	309	190	4.0
30	8	191	3.5
30	557	192	3.5
30	187	193	3.5
30	1070	194	3.5
30	1187	195	3.5
30	85	196	3.5
30	165	197	3.5
30	124	198	3.5
30	680	199	3.5
30	34	200	3.5
32	329	1	27.0
32	1313	2	22.0
32	315	3	21.5
32	1039	4	21.0
32	49	5	20.5
32	1248	6	20.0
32	928	7	19.0
32	94	8	18.5
32	225	9	18.5
32	683	10	18.5
32	193	11	18.5
32	160	12	18.5
32	962	13	18.0
32	798	14	18.0
32	244	15	18.0
32	433	16	18.0
32	752	17	17.5
32	1239	18	17.5
32	696	19	17.5
32	826	20	17.0
32	572	21	17.0
32	272	22	17.0
32	179	23	17.0
32	1119	24	17.0
32	1040	25	16.5
32	1310	26	16.5
32	89	27	16.5
32	432	28	16.5
32	1147	29	16.5
32	452	30	16.5
32	1075	31	16.5
32	827	32	16.0
32	364	33	16.0
32	212	34	16.0
32	1201	35	16.0
32	1175	36	16.0
32	576	37	15.5
32	77	38	15.5
32	1289	39	15.5
32	927	40	15.5
32	917	41	15.5
32	721	42	15.5
32	163	43	15.5
32	1047	44	15.5
32	640	45	15.5
32	797	46	15.5
32	921	47	15.0
32	262	48	15.0
32	1333	49	15.0
32	289	50	15.0
32	889	51	15.0
32	188	52	15.0
32	1271	53	15.0
32	739	54	14.5
32	677	55	14.5
32	757	56	14.5
32	869	57	14.5
32	210	58	14.5
32	712	59	14.0
32	673	60	14.0
32	1213	61	14.0
32	1290	62	14.0
32	704	63	14.0
32	417	64	14.0
32	234	65	14.0
32	14	66	14.0
32	240	67	13.5
32	467	68	13.5
32	874	69	13.5
32	1268	70	13.5
32	197	71	13.5
32	230	72	13.5
32	811	73	13.5
32	373	74	13.5
32	976	75	13.5
32	132	76	13.5
32	202	77	13.5
32	189	78	13.5
32	199	79	13.5
32	1092	80	13.0
32	25	81	13.0
32	1382	82	13.0
32	779	83	13.0
32	1375	84	13.0
32	205	85	13.0
32	1225	86	13.0
32	1066	87	13.0
32	1259	88	13.0
32	859	89	13.0
32	1229	90	13.0
32	165	91	12.5
32	814	92	12.5
32	599	93	12.5
32	138	94	12.5
32	294	95	12.5
32	164	96	12.5
32	1209	97	12.5
32	1343	98	12.5
32	209	99	12.5
32	919	100	12.5
32	1321	101	12.5
32	381	102	12.5
32	1263	103	12.5
32	1235	104	12.5
32	701	105	12.5
32	27	106	12.5
32	304	107	12.5
32	1154	108	12.0
32	1392	109	12.0
32	1356	110	12.0
32	206	111	12.0
32	42	112	12.0
32	1072	113	12.0
32	695	114	12.0
32	62	115	12.0
32	536	116	12.0
32	1108	117	12.0
32	946	118	12.0
32	667	119	12.0
32	499	120	12.0
32	78	121	12.0
32	635	122	12.0
32	72	123	12.0
32	794	124	12.0
32	146	125	12.0
32	902	126	12.0
32	317	127	12.0
32	1300	128	11.5
32	680	129	11.5
32	792	130	11.5
32	401	131	11.5
32	801	132	11.5
32	777	133	11.5
32	344	134	11.5
32	660	135	11.5
32	1244	136	11.5
32	134	137	11.5
32	876	138	11.5
32	688	139	11.5
32	820	140	11.5
32	1137	141	11.5
32	395	142	11.5
32	1291	143	11.5
32	805	144	11.5
32	1342	145	11.5
32	369	146	11.5
32	699	147	11.5
32	252	148	11.5
32	1380	149	11.5
32	781	150	11.5
32	992	151	11.0
32	122	152	11.0
32	54	153	11.0
32	548	154	11.0
32	191	155	11.0
32	33	156	11.0
32	1077	157	11.0
32	140	158	11.0
32	232	159	11.0
32	638	160	11.0
32	379	161	11.0
32	731	162	11.0
32	1280	163	11.0
32	1373	164	11.0
32	434	165	10.5
32	1134	166	10.5
32	625	167	10.5
32	101	168	10.5
32	601	169	10.5
32	520	170	10.5
32	201	171	10.5
32	44	172	10.5
32	686	173	10.5
32	1325	174	10.5
32	1242	175	10.5
32	255	176	10.5
32	149	177	10.5
32	282	178	10.5
32	9	179	10.5
32	924	180	10.5
32	99	181	10.5
32	1074	182	10.5
32	83	183	10.5
32	236	184	10.5
32	730	185	10.5
32	198	186	10.5
32	611	187	10.5
32	1212	188	10.0
32	207	189	10.0
32	705	190	10.0
32	1164	191	10.0
32	569	192	10.0
32	157	193	10.0
32	947	194	10.0
32	682	195	10.0
32	1319	196	10.0
32	571	197	10.0
32	782	198	10.0
32	1169	199	10.0
32	977	200	10.0
33	329	1	23.5
33	695	2	23.0
33	712	3	22.5
33	721	4	22.5
33	1313	5	22.0
33	947	6	21.5
33	252	7	20.5
33	185	8	20.0
33	431	9	19.5
33	1066	10	19.5
33	792	11	19.0
33	798	12	19.0
33	1268	13	18.5
33	1153	14	18.5
33	272	15	18.5
33	976	16	18.5
33	244	17	18.5
33	516	18	18.5
33	315	19	17.5
33	270	20	17.5
33	212	21	17.5
33	89	22	17.5
33	576	23	17.0
33	1040	24	17.0
33	635	25	17.0
33	1373	26	17.0
33	1204	27	16.5
33	529	28	16.5
33	625	29	16.5
33	1072	30	16.5
33	1290	31	16.5
33	417	32	16.5
33	77	33	16.5
33	9	34	16.5
33	49	35	16.0
33	262	36	16.0
33	140	37	16.0
33	82	38	16.0
33	1147	39	16.0
33	109	40	15.5
33	25	41	15.0
33	179	42	15.0
33	704	43	15.0
33	946	44	15.0
33	1235	45	15.0
33	904	46	15.0
33	1047	47	15.0
33	1092	48	14.5
33	375	49	14.5
33	352	50	14.5
33	713	51	14.5
33	188	52	14.5
33	689	53	14.5
33	1201	54	14.5
33	759	55	14.5
33	1163	56	14.0
33	520	57	14.0
33	1292	58	14.0
33	364	59	14.0
33	1381	60	14.0
33	927	61	14.0
33	499	62	14.0
33	812	63	14.0
33	210	64	14.0
33	94	65	13.5
33	962	66	13.5
33	218	67	13.5
33	170	68	13.5
33	686	69	13.5
33	799	70	13.5
33	808	71	13.5
33	1391	72	13.5
33	173	73	13.5
33	889	74	13.5
33	1000	75	13.5
33	917	76	13.5
33	125	77	13.5
33	604	78	13.5
33	199	79	13.5
33	296	80	13.0
33	1356	81	13.0
33	874	82	13.0
33	1349	83	13.0
33	171	84	13.0
33	999	85	13.0
33	1316	86	13.0
33	1065	87	13.0
33	1325	88	13.0
33	73	89	13.0
33	225	90	13.0
33	638	91	13.0
33	693	92	13.0
33	1175	93	13.0
33	797	94	13.0
33	207	95	12.5
33	928	96	12.5
33	603	97	12.5
33	1209	98	12.5
33	1157	99	12.5
33	1169	100	12.5
33	685	101	12.5
33	1322	102	12.5
33	1386	103	12.5
33	656	104	12.5
33	1263	105	12.5
33	174	106	12.5
33	731	107	12.5
33	662	108	12.5
33	640	109	12.5
33	1352	110	12.5
33	806	111	12.0
33	1082	112	12.0
33	601	113	12.0
33	755	114	12.0
33	673	115	12.0
33	560	116	12.0
33	790	117	12.0
33	1284	118	12.0
33	572	119	12.0
33	575	120	12.0
33	636	121	12.0
33	692	122	12.0
33	395	123	12.0
33	522	124	12.0
33	341	125	12.0
33	99	126	12.0
33	869	127	12.0
33	1336	128	12.0
33	1303	129	12.0
33	589	130	12.0
33	1392	131	11.5
33	101	132	11.5
33	599	133	11.5
33	677	134	11.5
33	44	135	11.5
33	230	136	11.5
33	876	137	11.5
33	1248	138	11.5
33	1162	139	11.5
33	328	140	11.5
33	1149	141	11.5
33	78	142	11.5
33	991	143	11.5
33	1239	144	11.5
33	565	145	11.5
33	1039	146	11.5
33	129	147	11.5
33	304	148	11.5
33	1119	149	11.5
33	292	150	11.0
33	346	151	11.0
33	165	152	11.0
33	1134	153	11.0
33	240	154	11.0
33	1143	155	11.0
33	561	156	11.0
33	548	157	11.0
33	197	158	11.0
33	1001	159	11.0
33	660	160	11.0
33	239	161	11.0
33	977	162	11.0
33	595	163	11.0
33	1342	164	11.0
33	1271	165	11.0
33	696	166	11.0
33	794	167	11.0
33	646	168	11.0
33	344	169	10.5
33	138	170	10.5
33	987	171	10.5
33	782	172	10.5
33	493	173	10.5
33	466	174	10.5
33	2	175	10.5
33	536	176	10.5
33	132	177	10.5
33	202	178	10.5
33	76	179	10.5
33	1106	180	10.5
33	714	181	10.5
33	805	182	10.5
33	1351	183	10.5
33	474	184	10.5
33	222	185	10.5
33	29	186	10.5
33	156	187	10.5
33	1144	188	10.5
33	452	189	10.5
33	14	190	10.5
33	992	191	10.0
33	1154	192	10.0
33	1353	193	10.0
33	994	194	10.0
33	739	195	10.0
33	401	196	10.0
33	682	197	10.0
33	634	198	10.0
33	206	199	10.0
33	1156	200	10.0
34	1313	1	18.5
34	798	2	18.0
34	695	3	16.0
34	520	4	15.5
34	272	5	15.5
34	799	6	14.5
34	529	7	14.0
34	140	8	14.0
34	252	9	14.0
34	431	10	13.0
34	262	11	13.0
34	1040	12	13.0
34	721	13	13.0
34	1204	14	12.5
34	185	15	12.5
34	82	16	12.5
34	693	17	12.5
34	1092	18	12.0
34	96	19	12.0
34	1235	20	12.0
34	25	21	11.5
34	560	22	11.5
34	270	23	11.5
34	1239	24	11.5
34	755	25	11.0
34	1153	26	11.0
34	704	27	11.0
34	1342	28	11.0
34	244	29	11.0
34	131	30	11.0
34	1066	31	11.0
34	1082	32	10.5
34	1349	33	10.5
34	1292	34	10.5
34	572	35	10.5
34	212	36	10.5
34	173	37	10.5
34	946	38	10.5
34	499	39	10.5
34	329	40	10.5
34	49	41	10.0
34	993	42	10.0
34	694	43	10.0
34	692	44	10.0
34	417	45	10.0
34	565	46	10.0
34	928	47	9.5
34	1356	48	9.5
34	947	49	9.5
34	342	50	9.5
34	1268	51	9.5
34	197	52	9.5
34	1325	53	9.5
34	1381	54	9.5
34	656	55	9.5
34	697	56	9.5
34	109	57	9.5
34	9	58	9.5
34	174	59	9.5
34	689	60	9.5
34	1064	61	9.5
34	516	62	9.5
34	783	63	9.5
34	199	64	9.5
34	296	65	9.0
34	484	66	9.0
34	511	67	9.0
34	352	68	9.0
34	610	69	9.0
34	966	70	9.0
34	766	71	9.0
34	189	72	9.0
34	1351	73	9.0
34	1287	74	9.0
34	740	75	9.0
34	662	76	9.0
34	1336	77	9.0
34	794	78	9.0
34	797	79	9.0
34	442	80	9.0
34	992	81	8.5
34	441	82	8.5
34	165	83	8.5
34	1134	84	8.5
34	625	85	8.5
34	561	86	8.5
34	344	87	8.5
34	1330	88	8.5
34	1155	89	8.5
34	44	90	8.5
34	987	91	8.5
34	315	92	8.5
34	1035	93	8.5
34	876	94	8.5
34	996	95	8.5
34	1205	96	8.5
34	575	97	8.5
34	364	98	8.5
34	179	99	8.5
34	132	100	8.5
34	328	101	8.5
34	522	102	8.5
34	809	103	8.5
34	800	104	8.5
34	1307	105	8.5
34	991	106	8.5
34	696	107	8.5
34	133	108	8.0
34	370	109	8.0
34	375	110	8.0
34	962	111	8.0
34	1157	112	8.0
34	1316	113	8.0
34	1277	114	8.0
34	631	115	8.0
34	636	116	8.0
34	202	117	8.0
34	1263	118	8.0
34	188	119	8.0
34	904	120	8.0
34	1310	121	8.0
34	623	122	8.0
34	1373	123	8.0
34	646	124	8.0
34	129	125	8.0
34	198	126	8.0
34	1002	127	8.0
34	210	128	8.0
34	759	129	8.0
34	640	130	8.0
34	14	131	8.0
34	712	132	7.5
34	434	133	7.5
34	269	134	7.5
34	207	135	7.5
34	972	136	7.5
34	94	137	7.5
34	826	138	7.5
34	1319	139	7.5
34	293	140	7.5
34	294	141	7.5
34	239	142	7.5
34	171	143	7.5
34	311	144	7.5
34	230	145	7.5
34	749	146	7.5
34	314	147	7.5
34	649	148	7.5
34	175	149	7.5
34	907	150	7.5
34	256	151	7.5
34	1386	152	7.5
34	196	153	7.5
34	714	154	7.5
34	665	155	7.5
34	205	156	7.5
34	1139	157	7.5
34	635	158	7.5
34	125	159	7.5
34	446	160	7.5
34	604	161	7.5
34	1047	162	7.5
34	1380	163	7.5
34	564	164	7.5
34	1212	165	7.0
34	1353	166	7.0
34	994	167	7.0
34	786	168	7.0
34	792	169	7.0
34	1339	170	7.0
34	710	171	7.0
34	601	172	7.0
34	644	173	7.0
34	493	174	7.0
34	455	175	7.0
34	79	176	7.0
34	576	177	7.0
34	466	178	7.0
34	1104	179	7.0
34	2	180	7.0
34	811	181	7.0
34	1284	182	7.0
34	808	183	7.0
34	73	184	7.0
34	568	185	7.0
34	658	186	7.0
34	671	187	7.0
34	1355	188	7.0
34	1237	189	7.0
34	1278	190	7.0
34	976	191	7.0
34	595	192	7.0
34	784	193	7.0
34	1289	194	7.0
34	186	195	7.0
34	280	196	7.0
34	1321	197	7.0
34	474	198	7.0
34	917	199	7.0
34	341	200	7.0
35	329	1	20.5
35	798	2	15.5
35	315	3	15.0
35	792	4	14.0
35	927	5	14.0
35	1040	6	13.0
35	89	7	13.0
35	452	8	13.0
35	1313	9	12.5
35	49	10	12.5
35	1072	11	12.5
35	576	12	12.0
35	225	13	12.0
35	739	14	11.5
35	704	15	11.5
35	395	16	11.5
35	94	17	11.0
35	1209	18	11.0
35	33	19	11.0
35	1290	20	11.0
35	132	21	11.0
35	234	22	11.0
35	635	23	11.0
35	712	24	10.5
35	548	25	10.5
35	270	26	10.5
35	721	27	10.5
35	869	28	10.5
35	1303	29	10.5
35	160	30	10.5
35	1201	31	10.5
35	947	32	10.0
35	695	33	10.0
35	1333	34	10.0
35	364	35	10.0
35	373	36	10.0
35	202	37	10.0
35	1047	38	10.0
35	1204	39	9.5
35	185	40	9.5
35	874	41	9.5
35	170	42	9.5
35	1248	43	9.5
35	976	44	9.5
35	889	45	9.5
35	244	46	9.5
35	210	47	9.5
35	1175	48	9.5
35	625	49	9.0
35	101	50	9.0
35	1268	51	9.0
35	1244	52	9.0
35	649	53	9.0
35	64	54	9.0
35	125	55	9.0
35	156	56	9.0
35	304	57	9.0
35	732	58	8.5
35	614	59	8.5
35	1082	60	8.5
35	928	61	8.5
35	375	62	8.5
35	138	63	8.5
35	206	64	8.5
35	1156	65	8.5
35	753	66	8.5
35	262	67	8.5
35	1213	68	8.5
35	1386	69	8.5
35	179	70	8.5
35	77	71	8.5
35	1061	72	8.5
35	99	73	8.5
35	1220	74	8.5
35	646	75	8.5
35	199	76	8.5
35	569	77	8.0
35	1356	78	8.0
35	588	79	8.0
35	1319	80	8.0
35	677	81	8.0
35	1153	82	8.0
35	44	83	8.0
35	999	84	8.0
35	1184	85	8.0
35	977	86	8.0
35	147	87	8.0
35	622	88	8.0
35	1077	89	8.0
35	1391	90	8.0
35	805	91	8.0
35	1203	92	8.0
35	844	93	8.0
35	476	94	8.0
35	319	95	8.0
35	499	96	8.0
35	188	97	8.0
35	252	98	8.0
35	731	99	8.0
35	675	100	8.0
35	1198	101	8.0
35	797	102	8.0
35	529	103	7.5
35	190	104	7.5
35	25	105	7.5
35	599	106	7.5
35	1157	107	7.5
35	673	108	7.5
35	1390	109	7.5
35	1374	110	7.5
35	1325	111	7.5
35	466	112	7.5
35	1264	113	7.5
35	685	114	7.5
35	572	115	7.5
35	439	116	7.5
35	247	117	7.5
35	417	118	7.5
35	162	119	7.5
35	1122	120	7.5
35	168	121	7.5
35	236	122	7.5
35	29	123	7.5
35	1147	124	7.5
35	1119	125	7.5
35	824	126	7.5
35	14	127	7.5
35	441	128	7.0
35	541	129	7.0
35	1300	130	7.0
35	1392	131	7.0
35	806	132	7.0
35	826	133	7.0
35	296	134	7.0
35	165	135	7.0
35	216	136	7.0
35	484	137	7.0
35	157	138	7.0
35	401	139	7.0
35	814	140	7.0
35	603	141	7.0
35	1226	142	7.0
35	308	143	7.0
35	660	144	7.0
35	171	145	7.0
35	1316	146	7.0
35	352	147	7.0
35	1169	148	7.0
35	1327	149	7.0
35	24	150	7.0
35	810	151	7.0
35	145	152	7.0
35	966	153	7.0
35	110	154	7.0
35	1343	155	7.0
35	209	156	7.0
35	820	157	7.0
35	272	158	7.0
35	212	159	7.0
35	845	160	7.0
35	109	161	7.0
35	1199	162	7.0
35	1263	163	7.0
35	174	164	7.0
35	151	165	7.0
35	1373	166	7.0
35	1039	167	7.0
35	1281	168	7.0
35	1274	169	7.0
35	139	170	6.5
35	410	171	6.5
35	292	172	6.5
35	144	173	6.5
35	601	174	6.5
35	195	175	6.5
35	1088	176	6.5
35	1315	177	6.5
35	150	178	6.5
35	454	179	6.5
35	782	180	6.5
35	799	181	6.5
35	73	182	6.5
35	536	183	6.5
35	575	184	6.5
35	1097	185	6.5
35	123	186	6.5
35	656	187	6.5
35	328	188	6.5
35	595	189	6.5
35	504	190	6.5
35	173	191	6.5
35	189	192	6.5
35	1342	193	6.5
35	369	194	6.5
35	1160	195	6.5
35	917	196	6.5
35	683	197	6.5
35	341	198	6.5
35	1051	199	6.5
35	18	200	6.5
36	1313	1	26.0
36	798	2	23.5
36	962	3	22.5
36	1040	4	22.0
36	1268	5	21.5
36	272	6	21.5
36	662	7	21.0
36	49	8	20.0
36	522	9	19.5
36	564	10	19.5
36	329	11	19.0
36	140	12	18.5
36	262	13	18.0
36	82	14	18.0
36	1235	15	18.0
36	721	16	18.0
36	1307	17	17.5
36	344	18	17.0
36	294	19	17.0
36	560	20	17.0
36	695	21	17.0
36	572	22	17.0
36	946	23	17.0
36	640	24	17.0
36	244	25	16.5
36	646	26	16.5
36	197	27	16.0
36	1213	28	16.0
36	1381	29	16.0
36	1263	30	16.0
36	44	31	15.5
36	96	32	15.5
36	364	33	15.5
36	77	34	15.5
36	193	35	15.5
36	1239	36	15.5
36	623	37	15.5
36	240	38	15.0
36	520	39	15.0
36	493	40	15.0
36	123	41	15.0
36	1342	42	15.0
36	1147	43	15.0
36	1386	44	14.5
36	132	45	14.5
36	784	46	14.5
36	689	47	14.5
36	1066	48	14.5
36	565	49	14.5
36	1035	50	14.0
36	576	51	14.0
36	661	52	14.0
36	1039	53	14.0
36	269	54	13.5
36	165	55	13.5
36	811	56	13.5
36	696	57	13.5
36	94	58	13.0
36	1204	59	13.0
36	1356	60	13.0
36	25	61	13.0
36	1330	62	13.0
36	24	63	13.0
36	270	64	13.0
36	1258	65	13.0
36	499	66	13.0
36	693	67	13.0
36	72	68	13.0
36	546	69	13.0
36	1047	70	13.0
36	1380	71	13.0
36	992	72	12.5
36	1300	73	12.5
36	1107	74	12.5
36	1082	75	12.5
36	529	76	12.5
36	101	77	12.5
36	872	78	12.5
36	352	79	12.5
36	1325	80	12.5
36	996	81	12.5
36	685	82	12.5
36	62	83	12.5
36	980	84	12.5
36	274	85	12.5
36	417	86	12.5
36	283	87	12.5
36	131	88	12.5
36	174	89	12.5
36	89	90	12.5
36	566	91	12.5
36	797	92	12.5
36	1092	93	12.0
36	1392	94	12.0
36	561	95	12.0
36	993	96	12.0
36	555	97	12.0
36	212	98	12.0
36	189	99	12.0
36	1321	100	12.0
36	542	101	12.0
36	794	102	12.0
36	23	103	12.0
36	435	104	11.5
36	1134	105	11.5
36	484	106	11.5
36	1393	107	11.5
36	55	108	11.5
36	571	109	11.5
36	1292	110	11.5
36	1328	111	11.5
36	1104	112	11.5
36	1159	113	11.5
36	1355	114	11.5
36	692	115	11.5
36	328	116	11.5
36	173	117	11.5
36	349	118	11.5
36	754	119	11.5
36	757	120	11.5
36	1351	121	11.5
36	518	122	11.5
36	635	123	11.5
36	1154	124	11.0
36	625	125	11.0
36	827	126	11.0
36	1349	127	11.0
36	342	128	11.0
36	959	129	11.0
36	1244	130	11.0
36	315	131	11.0
36	977	132	11.0
36	976	133	11.0
36	704	134	11.0
36	697	135	11.0
36	295	136	11.0
36	395	137	11.0
36	1289	138	11.0
36	869	139	11.0
36	1002	140	11.0
36	1198	141	11.0
36	210	142	11.0
36	972	143	10.5
36	928	144	10.5
36	97	145	10.5
36	375	146	10.5
36	1226	147	10.5
36	987	148	10.5
36	1316	149	10.5
36	966	150	10.5
36	799	151	10.5
36	1264	152	10.5
36	694	153	10.5
36	636	154	10.5
36	1375	155	10.5
36	562	156	10.5
36	353	157	10.5
36	766	158	10.5
36	917	159	10.5
36	773	160	10.5
36	51	161	10.5
36	1064	162	10.5
36	731	163	10.5
36	1281	164	10.5
36	1252	165	10.5
36	651	166	10.5
36	873	167	10.5
36	759	168	10.5
36	442	169	10.5
36	14	170	10.5
36	85	171	10.0
36	296	172	10.0
36	185	173	10.0
36	144	174	10.0
36	325	175	10.0
36	42	176	10.0
36	314	177	10.0
36	1242	178	10.0
36	1284	179	10.0
36	575	180	10.0
36	1191	181	10.0
36	789	182	10.0
36	202	183	10.0
36	899	184	10.0
36	9	185	10.0
36	205	186	10.0
36	381	187	10.0
36	319	188	10.0
36	168	189	10.0
36	1310	190	10.0
36	628	191	10.0
36	36	192	10.0
36	1212	193	9.5
36	786	194	9.5
36	792	195	9.5
36	947	196	9.5
36	1319	197	9.5
36	1209	198	9.5
36	1072	199	9.5
36	91	200	9.5
37	189	1	15.5
37	315	2	14.5
37	179	3	13.5
37	282	4	13.5
37	188	5	13.0
37	329	6	13.0
37	452	7	13.0
37	94	8	12.0
37	62	9	12.0
37	173	10	12.0
37	174	11	12.0
37	160	12	11.5
37	1382	13	11.0
37	927	14	11.0
37	1201	15	11.0
37	748	16	10.5
37	234	17	10.5
37	89	18	10.5
37	202	19	10.0
37	186	20	10.0
37	163	21	10.0
37	225	22	9.5
37	232	23	9.5
37	1310	24	9.5
37	1175	25	9.5
37	814	26	9.0
37	300	27	9.0
37	677	28	9.0
37	688	29	9.0
37	1386	30	9.0
37	1040	31	9.0
37	519	32	9.0
37	721	33	9.0
37	199	34	9.0
37	827	35	8.5
37	467	36	8.5
37	147	37	8.5
37	636	38	8.5
37	417	39	8.5
37	1352	40	8.5
37	1313	41	8.0
37	891	42	8.0
37	277	43	8.0
37	599	44	8.0
37	164	45	8.0
37	798	46	8.0
37	364	47	8.0
37	1248	48	8.0
37	149	49	8.0
37	704	50	8.0
37	1149	51	8.0
37	369	52	8.0
37	869	53	8.0
37	696	54	8.0
37	370	55	7.5
37	122	56	7.5
37	49	57	7.5
37	56	58	7.5
37	962	59	7.5
37	206	60	7.5
37	33	61	7.5
37	423	62	7.5
37	196	63	7.5
37	76	64	7.5
37	595	65	7.5
37	47	66	7.5
37	1039	67	7.5
37	1119	68	7.5
37	1082	69	7.0
37	240	70	7.0
37	57	71	7.0
37	1319	72	7.0
37	966	73	7.0
37	996	74	7.0
37	209	75	7.0
37	1222	76	7.0
37	289	77	7.0
37	1381	78	7.0
37	661	79	7.0
37	701	80	7.0
37	1229	81	7.0
37	176	82	7.0
37	346	83	6.5
37	792	84	6.5
37	375	85	6.5
37	1088	86	6.5
37	54	87	6.5
37	311	88	6.5
37	999	89	6.5
37	110	90	6.5
37	846	91	6.5
37	395	92	6.5
37	1199	93	6.5
37	844	94	6.5
